timestamp	candidate_id	researcher_model	trap_family	status	score	spread	solvable	cost_usd	per_model_pass	rationale
2026-05-23T16:35:35+00:00	20260523-163449-285	anthropic:claude-opus-4-7	item_count_binding_rule	gate_fail:answerable	0.0000	0.0000	0	0.0800	{}	Compound rule-following: count DISTINCT items in a list (with a duplicate as a trap), use that count as a 1-indexed lookup into a table, ignore the salient printed TOTAL DUE. Orthogonal to all prior kept mechanisms (no Unicode, no vision tricks, no arithmetic on amounts). Distinct from checksum (no mod math), table_row_swap (no subtraction), duplicate_invoice (no key filtering). Expect Haiku/Flash-lite/4o to grab the printed total or miscount the roster; GPT-5/Sonnet/Gemini-Pro to apply both ste
2026-05-23T16:36:54+00:00	20260523-163535-535	openai:gpt-5	whole_dollar_settlement	revert_probe	0.0000	0.2000	0	0.1400	{"anthropic:claude-haiku-4-5":0.0,"google:gemini-2.5-flash":0.2}	Targets instruction-following vs salience: big bold TOTAL shows cents (decoy), while a clear settlement clause requires truncation to whole dollars. Humans/text verifiers can trivially drop cents; vision/salience-anchored models often echo the prominent total. Distinct from checksum/thousands-scale traps: no mods or unit scaling, just truncation. Expect Haiku/Flash-lite/4o to miss the rule; GPT-5/Sonnet/Gemini-Pro to comply.
2026-05-23T16:38:08+00:00	20260523-163654-631	google:gemini-2.5-pro	vertically_rendered_amount	revert_probe	0.0000	0.0000	1	0.1200	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets failure to OCR or process 90-degree rotated text. A salient horizontal total is a decoy; the binding amount is rendered vertically in a margin, governed by a clear clause. This is a novel geometric transform, distinct from the successful `upside_down_amount` (180-degree rotation). We expect models with less robust vision pipelines (e.g., Haiku, Gemini Flash) to fail to read the vertical text and revert to the decoy, creating discrimination.
2026-05-23T16:39:11+00:00	20260523-163808-939	anthropic:claude-opus-4-7	interleaved_struck_amount	gate_fail:answerable	0.0000	0.0000	0	0.0800	{}	Novel mechanism: alternating digits within a single numeric token are visually struck through with vector lines. A clause says struck digits are non-binding and must be skipped. Distinct from prior strikethrough/crossed-out traps (which operated on whole lines/amounts as decoys) — here strikethrough is a sub-token filter requiring per-glyph visual grounding combined with rule-following. Text stream is clean ASCII so gates pass. Expect Haiku/Flash-lite/4o to read all digits (decoy) or hallucinate
2026-05-23T16:40:16+00:00	20260523-163911-910	openai:gpt-5	skewed_amount_binding	revert_probe	0.0000	0.0000	1	0.1400	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Targets a novel geometric failure: affine shear (skew), distinct from rotation (upside_down_amount) or vertical text. The binding amount is skewed; the decoy is upright and salient. Vision pipelines often degrade on non-rotational affine transforms, while text extraction reads vector text fine. Expect Haiku/Flash to grab the decoy; stronger models to follow the clause and read the skewed value.
2026-05-23T16:42:26+00:00	20260523-164016-837	anthropic:claude-opus-4-7	second_page_supersedes	revert_probe	0.0000	0.0000	1	0.1700	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Tests page-attention bias: VLMs frequently anchor on page 1 of a multi-page PDF when it looks like a complete invoice (TOTAL, signature, remittance), and downweight 'Attachment'-style later pages. The supersession clause on page 2 voids the page-1 total. Distinct from cross_page_coreference (entity tracking), split_table_across_pages (table continuation), and page_number_binding_rule (page-1 clause naming a page). Expect weaker/cheaper models to return the page-1 decoy; stronger reasoners to int
2026-05-23T16:46:42+00:00	20260523-164226-853	google:gemini-2.5-pro	color_grounding_trap	keep	0.0157	1.0000	1	4.0400	{"anthropic:claude-haiku-4-5":1.0,"anthropic:claude-opus-4-7":0.0,"anthropic:claude-sonnet-4-6":0.1,"google:gemini-2.5-flash":0.35,"google:gemini-2.5-pro":0.35,"google:gemini-flash-lite-latest":0.0,"openai:gpt-4o":1.0,"openai:gpt-5":1.0}	Targets a model's ability to ground a semantic rule ('the red amount') in a visual property (text color). Invisible text labels the colors to ensure text-only verifiers can pass the 'answerable' gate, isolating the visual-grounding failure in multimodal models. Expect vision-heavy models to ignore text color and pick the more salient (e.g., larger) decoy amount.
2026-05-23T16:47:26+00:00	20260523-164642-687	anthropic:claude-opus-4-7	subscript_digit_amount	gate_fail:answerable	0.0000	0.0000	0	0.0800	{}	Novel codepoint trap using subscript digits (U+2080..U+2089) — distinct from superscript (different block, different baseline behavior). Subscripts render below baseline, which raster pipelines often confuse with noise/punctuation rather than digits. Codepoint-aware text readers trivially apply the rule. Expect vision-anchored models (Haiku, Flash-lite, 4o) to grab the salient ASCII decoy or misread the subscripts; GPT-5/Pro/Sonnet to follow the codepoint rule. | FAIL: only 0/4 verifiers found e
2026-05-23T16:49:38+00:00	20260523-164726-304	openai:gpt-5	boldface_binding_rule	keep	0.0416	1.0000	1	4.0600	{"anthropic:claude-haiku-4-5":1.0,"anthropic:claude-opus-4-7":0.0,"anthropic:claude-sonnet-4-6":1.0,"google:gemini-2.5-flash":0.5,"google:gemini-2.5-pro":0.5,"google:gemini-flash-lite-latest":0.0,"openai:gpt-4o":1.0,"openai:gpt-5":1.0}	Targets visual-attribute grounding: distinguishing bold vs regular weight. Many VLMs latch onto the largest, most salient number and ignore typographic weight. This differs from color/underline/font-family traps tried: weight detection is a separate cue. Invisible [bold]/[regular] tags ensure text-only verifiers pass. Expect Haiku/Flash to pick the big non-bold decoy; stronger models follow the boldface rule.
2026-05-23T16:50:14+00:00	20260523-164938-256	google:gemini-2.5-pro	annotated_correction	gate_fail:parseable	0.0000	0.0000	0	0.0300	{}	Targets a model's ability to process structured PDF data (/Annot objects) vs. just the rendered pixels or base text stream. A 'sticky note' annotation provides the binding amount, superseding the visually prominent decoy total. We expect models with deep PDF parsing to succeed, while vision-anchored models will fail. | FAIL: generate raised: TextAnnotation bad annotation dictionary name rect
2026-05-23T16:53:46+00:00	20260523-165014-001	anthropic:claude-opus-4-7	mirror_image_glyphs	keep	0.0478	1.0000	1	4.0900	{"anthropic:claude-haiku-4-5":0.75,"anthropic:claude-opus-4-7":0.0,"anthropic:claude-sonnet-4-6":0.0,"google:gemini-2.5-flash":0.0,"google:gemini-2.5-pro":0.0,"google:gemini-flash-lite-latest":0.0,"openai:gpt-4o":1.0,"openai:gpt-5":1.0}	Novel geometric transform: horizontal mirror via negative-x CTM scale. Distinct from upside_down (180°) and vertical (90°) rotation traps already kept/tried, because no digit glyph is left-right symmetric in Helvetica (unlike 0/1/8 under 180°). The text stream stays ASCII-clean, so gates pass via invisible redundancy. Expect Haiku/Flash-Lite/4o to grab the upright decoy or hallucinate mirrored digits; GPT-5/Sonnet/Pro to follow the clause + recover via reasoning.
2026-05-23T16:54:20+00:00	20260523-165346-735	openai:gpt-5	border_style_binding_rule	gate_fail:lint	0.0000	0.0000	0	0.0500	{}	Tests visual-attribute grounding on a novel cue: dashed vs solid borders. Clause ties binding to border style; invisible STYLE tags make it answerable for text-only verifiers. Distinct from color/bold/underline traps. Expect weaker vision pipelines (Haiku/Flash) to anchor on the larger-looking decoy and ignore the border-style rule; stronger models should pass. | FAIL: ruff failed: F841 Local variable `decoy_str` is assigned to but never used   --> pdfhell/generators/border_style_binding_rule.py
2026-05-23T16:57:09+00:00	20260523-165420-488	google:gemini-2.5-pro	occlusion_by_vector_box	revert_full	0.0000	1.0000	1	4.0400	{"anthropic:claude-haiku-4-5":1.0,"anthropic:claude-opus-4-7":0.0,"anthropic:claude-sonnet-4-6":1.0,"google:gemini-2.5-flash":0.0,"google:gemini-2.5-pro":0.0,"google:gemini-flash-lite-latest":0.0,"openai:gpt-4o":1.0,"openai:gpt-5":1.0}	Targets the gap between vision (pixels) and text stream. A black vector rectangle occludes the binding total. Vision-heavy models will report the value is redacted or grab the visible 'Preliminary Total'. Models processing the text stream will read the underlying text. Precise labeling ('Final Certified Total') aims to pass the 'answerable' and 'forbidden_clean' gates where prior occlusion traps failed.
2026-05-23T16:58:26+00:00	20260523-165709-089	anthropic:claude-opus-4-7	double_strike_glyph_amount	revert_probe	0.0000	0.0000	1	0.1700	{"anthropic:claude-haiku-4-5":1.0,"google:gemini-2.5-flash":1.0}	Inverts the typical vision-vs-text-stream gap. Each digit of the binding total is rendered twice with a 1.2pt offset (double-strike print effect): pixels show one clear number, but the PDF text stream contains every digit doubled. A clause tells the reader to collapse the doubling. Vision-strong models recover the real value from pixels; text-extraction-heavy models report the doubled string. Novel axis vs. existing kept traps (which all favor text-stream readers). Expect Gemini-Flash-Lite/Haiku
2026-05-23T17:00:13+00:00	20260523-165826-801	openai:gpt-5	shaded_box_binding_rule	keep	0.0275	1.0000	1	3.5400	{"anthropic:claude-haiku-4-5":1.0,"anthropic:claude-opus-4-7":0.0,"anthropic:claude-sonnet-4-6":0.95,"openai:gpt-4o":1.0,"openai:gpt-5":1.0}	Targets grounding of background fill (shaded vs unshaded) — a visual cue distinct from bold/color/underline traps. Vision-heavy models often key on size/salience and ignore subtle region shading; text-only verifiers pass via invisible [SHADED]/[UNSHADED] tags. Expect weaker models (Haiku/Flash-lite) to pick the large unshaded decoy; stronger ones (GPT-5/Sonnet/Pro) to follow the policy and detect the shaded box.
